zip_idx,portfolio_idx,leed_idx,portfolio_address,leed_address,distance_m,leed_certification_level,leed_certification_date,leed_rating_system,leed_project_url,leed_project_id
1135,3388,4115,"160 Rio Robles, San Jose, CA, 95134","160 Rio Robles, San Jose, CA 95134.0",0,Gold,2014-01-26,Commercial Interiors,https://www.usgbc.org/projects/maxim-corporate-hq-relocation,1000015872
1135,3906,8756,"150 Baytech Drive, San Jose, CA, 95134","150 Baytech Drive, San Jose, CA 95134.0",0,Silver,2019-03-25,New Construction,https://www.usgbc.org/projects/150-baytech,1000071208
1135,8646,130,"4315 North First Street, San Jose, CA, 95134","4315 N First Street, San Jose, CA 95134.0",0,Certified,2019-08-12,New Construction,https://www.usgbc.org/projects/hws-hotel-san-jose,1000074128
1135,9448,349,"3901 North First Street, San Jose, CA, 95134","3901 North First Street, San Jose, CA 95134.0",0,Silver,2018-11-04,Core and Shell,https://www.usgbc.org/projects/3901-north-first,1000068689
1135,23000,4011,"2811 Orchard Pkwy, San Jose, CA, 95134","2811 Orchard, San Jose, CA 95134.0",0,Silver,2010-06-30,Commercial Interiors,https://www.usgbc.org/projects/bae-systems-2811-orchard,10312746
1135,23283,3863,"130 Holger Way, San Jose, CA, 95134","110, 120, and 130 Holger Way, San Jose, CA 95134.0",0,Gold,2011-06-16,Commercial Interiors,https://www.usgbc.org/projects/brocade-communications,10361694
1135,23386,8094,"3655 N 1St St, San Jose, CA, 95134","3655 N 1st Street San Jose, California, CA 95134.0",0,Gold,2019-09-10,Existing Buildings,https://www.usgbc.org/projects/samsung-semiconductor-ahq-ebom,1000108862
1135,23428,2528,"145 Rio Robles, San Jose, CA, 95134","51, 77 And 145 Rio Robles, San Jose, CA 95134.0",0,Gold,2012-10-02,Commercial Interiors,https://www.usgbc.org/projects/ci-sunpower-san-jose-hq,1000014393
1136,3167,1199,"3095 Yerba Buena Road, San Jose, CA, 95135","3095 Yerba Buena Road, San Jose, CA 95135.0",0,Platinum,2017-10-12,New Construction,https://www.usgbc.org/projects/evergreen-valley-college-fitness-center-0,1000029342
1141,2474,4937,"4040 West Lane, Stockton, CA, 95204","4040 West Lane, Stockton, CA 95204.0",0,Silver,2012-01-25,New Construction,https://www.usgbc.org/projects/pge-west-lane-bldg-2,1000010726
1143,2473,6519,"3136 Boeing Way, Stockton, CA, 95206","3136 Boeing Way, Stockton, CA 95206.0",0,Gold,2017-09-14,Commercial Interiors,https://www.usgbc.org/projects/pge-stockton-regional-office,1000062043
1148,8957,6772,"2620 Reynolds Ranch Parkway, Lodi, CA, 95240","2620 Reynolds Ranch Pkwy, Lodi-CA, CA 95240.0",0,Certified,2014-03-05,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-hwy-99-harney,10925642
1160,7365,1319,"2201 Blue Gum Ave., Modesto, CA, 95358","2201 Blue Gum Avenue, Modesto, CA 95358.0",0,Platinum,2020-02-10,New Construction,https://www.usgbc.org/projects/yccd-district-office,1000031762
1168,4231,8133,"9006 Yosemite Lodge Drive, Yosemite Valley, CA, 95389","9006 YOSEMITE LODGE DRIVE, YOSEMITE NATIONAL PARK, CA 95389.0",0,Certified,2018-04-05,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-yosemite,1000106851
1169,7323,5340,"520 3Rd Street, Santa Rosa, CA, 95401","520 Third Street, Santa Rosa, CA 95401.0",0,Certified,2017-03-06,Commercial Interiors,https://www.usgbc.org/projects/tlcd-architecture,1000046079
1170,4669,3099,"50 Mark West Springs Road, Santa Rosa, CA, 95403","50 Mark West Springs Road, Santa Rosa, CA 95403.0",0,Silver,2016-06-14,Core and Shell,https://www.usgbc.org/projects/sutter-health-medical-office-building,1000034368
1171,1870,7675,"50 D Street, Santa Rosa, CA, 95404","50 D Street, Santa Rosa, CA 95404.0",0,Silver,2017-08-10,Existing Buildings,https://www.usgbc.org/projects/480-santa-rosa-building,1000095894
