id_building,energy_site_eui_post_odcv
CA_50716292,22.1
CA_1931086,23.7
CA_6424662,24.3
CA_26000908,37.3
CA_6331857,234.8
CA_33527570,29.8
CA_6336214,130.5
CA_63975492,16.4
CA_26000913,34.9
CA_3053873,42.6
CA_6343083,74.7
CA_1547485,48.3
CA_37110460,12.3
CA_4816158,28.7
CA_6905809,12.1
CA_3351704,50.0
CA_4768512,38.0
CA_56928592,38.8
CA_6405926,25.0
CA_6810414,13.4
CA_31531586,61.4
CA_6570149,122.6
CA_6405930,13.5
CA_30806563,40.1
CA_3552379,47.5
CA_21378295,68.5
CA_6360717,43.1
CA_6263721,43.6
CA_4231552,45.5
CA_21387935,55.2
CA_30580363,55.5
CA_1070000,24.2
CA_33783721,33.7
CA_35720960,73.9
CA_1327064,29.5
CA_6404950,47.7
CA_41204392,35.0
CA_53698992,36.8
CA_6258202,57.3
CA_6258191,69.5
CA_20293511,90.5
CA_2551336,109.2
CA_2295767,46.7
CA_6264513,91.8
CA_1260168,126.5
CA_2644862,24.7
CA_2608906,27.1
CA_2520474,18.7
CA_2793287,10.9
CA_2644891,19.7
CA_55101092,165.0
CA_6392338,19.8
CA_6165638,47.9
CA_31962613,10.9
CA_34560404,53.5
CA_27912572,32.3
CA_21309870,18.2
CA_6675925,86.2
CA_24901961,39.6
CA_59041792,14.0
CA_33974984,62.6
CA_10173606,29.5
CA_6314646,48.4
CA_6265654,90.7
CA_4815677,16.0
CA_6264499,66.4
CA_52670993,55.5
CA_21376157,375.1
CA_6814759,38.7
CA_1547236,37.5
CA_4815688,27.4
CA_2613005,29.6
CA_6231592,53.3
CA_4048454,75.5
CA_9481174,68.9
CA_6361396,44.7
CA_6360388,61.6
CA_6713315,21.5
CA_19903386,203.3
CA_6868110,61.5
CA_3591994,63.1
CA_19574625,42.4
CA_19574631,27.4
CA_19574612,58.5
CA_6717862,16.3
CA_6717861,23.0
CA_6717863,32.4
CA_4175567,87.7
CA_26939953,57.6
CA_27686995,75.3
CA_6406842,15.5
CA_13261266,69.9
CA_1547777,47.4
CA_1422929,38.3
CA_26000918,30.6
CA_1412632,34.7
CA_6717864,24.8
CA_27024244,17.4
CA_2524968,25.0
CA_26854911,89.3
CA_37597693,79.3
CA_6717869,95.7
CA_3442364,31.6
CA_4277398,29.8
CA_12062241,68.8
CA_27429174,80.5
CA_10868739,221.3
CA_21375397,58.2
CA_24484223,57.2
CA_7126426,57.2
CA_34882875,26.7
CA_1151196,176.7
CA_1129724,25.6
CA_15975617,46.5
CA_33950024,28.7
CA_6839572,19.0
CA_6352501,64.6
CA_15663967,12.1
CA_34646637,10.2
CA_33973117,35.0
CA_1548485,45.1
CA_6571880,6.3
CA_6277683,96.9
CA_6361018,58.5
CA_2551361,61.2
CA_2551231,295.2
CA_64095593,75.7
CA_15774842,184.8
CA_70173992,49.1
CA_6406013,74.0
CA_55525011,127.6
CA_6844886,49.3
CA_55525895,30.4
CA_16375878,160.0
CA_6570436,139.6
CA_1582817,44.4
CA_6263939,59.3
CA_6379500,66.6
CA_19560262,76.3
CA_6432340,18.3
CA_6432336,29.3
CA_27491799,24.7
CA_3993676,24.6
CA_3442538,19.1
CA_6549553,115.0
CA_4816937,35.7
CA_6262697,42.0
CA_6354967,33.3
CA_2660730,34.4
CA_6355044,54.9
CA_56121793,7.0
CA_1547239,47.4
CA_6295401,43.5
CA_36833258,61.5
CA_6456702,120.1
CA_18552142,29.6
CA_35843280,4.5
CA_1260507,160.4
CA_56590998,109.7
CA_1882016,117.2
CA_25514819,17.9
CA_6379470,42.2
CA_1547977,37.3
CA_27396908,38.6
CA_20599601,37.1
CA_57117295,18.8
CA_34027215,66.3
CA_34024318,48.7
CA_53143292,89.9
CA_18218965,66.5
CA_6362392,58.3
CA_6336150,114.9
CA_12421425,31.3
CA_1745347,14.5
CA_6263700,81.2
CA_34349868,59.3
CA_6355896,19.6
CA_1314895,10.8
CA_5733200,104.6
CA_1548436,36.8
CA_3351359,84.3
CA_3351785,86.0
CA_6349379,109.1
CA_53580893,99.8
CA_9862430,41.0
CA_6336265,76.1
CA_17367604,66.8
CA_1614828,28.4
CA_1614829,48.7
CA_1390873,35.4
CA_54243094,24.1
CA_27292629,81.3
CA_27395664,39.6
CA_16350278,187.1
CA_3592056,78.3
CA_41204692,27.6
CA_49891492,43.3
CA_6264500,40.6
CA_1614474,25.0
CA_6734593,183.8
CA_6264531,68.5
CA_64681192,10.0
CA_37597694,101.6
CA_36280904,34.6
CA_62249492,51.3
CA_4561436,30.0
CA_26000912,47.7
CA_41204992,52.8
CA_26790026,35.1
CA_27454863,35.6
CA_41204092,53.2
CA_12078305,45.6
CA_4816515,25.9
CA_2294922,66.9
CA_1939676,77.5
CA_1939466,132.3
CA_1939705,54.3
CA_36317014,29.0
CA_35996517,5.8
CA_47556495,12.3
CA_6173822,12.1
CA_6173840,8.2
CA_15716927,69.7
CA_1260952,151.2
CA_33594129,83.6
CA_3896207,44.4
CA_3118114,35.5
CA_54468292,122.1
CA_32924208,16.1
CA_27663975,45.2
CA_3351876,18.3
CA_27428458,16.8
CA_3926830,50.5
CA_3507633,68.5
CA_3507638,70.5
CA_42115292,22.6
CA_6361489,114.1
CA_6424410,41.4
CA_1547392,43.9
CA_1931089,21.9
CA_4816121,23.4
CA_6263730,57.1
CA_4231614,41.7
CA_10888572,60.4
CA_6415326,74.8
CA_15975625,63.3
CA_3351376,52.5
CA_6367485,38.9
CA_17396699,18.8
CA_3351370,36.6
CA_26000909,30.4
CA_21546356,36.2
CA_21387906,41.2
CA_9985739,48.9
CA_6334498,17.9
CA_3928766,63.8
CA_9945924,47.5
CA_2905506,24.1
CA_2905552,26.1
CA_6354143,27.3
CA_13404666,26.0
CA_6814726,36.8
CA_6838362,60.7
CA_16350342,183.4
CA_27403593,19.6
CA_3240340,42.2
CA_21006980,26.0
CA_6232985,219.5
CA_52670692,45.3
CA_6263940,77.4
CA_6356506,22.1
CA_16356326,88.1
CA_6609538,42.0
CA_56595892,92.3
CA_34561597,32.6
CA_15841546,23.0
CA_6609541,53.3
CA_1435662,36.7
CA_6331947,34.5
CA_6863703,28.4
CA_23484947,20.8
CA_34866911,30.6
CA_1547345,31.8
CA_1548395,34.8
CA_9588480,232.4
CA_6346583,143.5
CA_2730199,44.7
CA_12414934,39.8
CA_41220692,89.4
CA_3351316,53.4
CA_6263966,100.5
CA_61611192,54.7
CA_27517267,15.7
CA_11046728,126.1
CA_1547321,43.1
CA_47552092,37.7
CA_36285555,27.7
CA_49877492,28.4
CA_33919628,49.9
CA_1295876,17.1
CA_57706992,46.3
CA_58068693,82.2
CA_64880192,17.2
CA_6424362,43.3
CA_6863431,255.4
CA_34147840,46.0
CA_20457312,59.8
CA_49679712,44.2
CA_2901506,45.9
CA_34561567,17.9
CA_6863861,53.8
CA_6863467,29.3
CA_13404732,36.5
CA_17604367,81.5
CA_33945008,41.3
CA_27468319,40.6
CA_4393067,55.9
CA_6863850,54.5
CA_6799938,126.2
CA_6352152,44.6
CA_2673340,115.5
CA_20598369,39.4
CA_2551227,171.6
CA_1547502,45.9
CA_1166233,23.5
CA_6265621,102.3
CA_6845011,59.7
CA_27505217,36.1
CA_6052887,45.2
CA_3053874,31.3
CA_1931074,25.8
CA_10170172,50.6
CA_6568717,108.4
CA_30667733,34.5
CA_12803079,47.0
CA_27308265,49.1
CA_37253631,84.4
CA_33626799,31.8
CA_23967337,45.7
CA_1260957,152.7
CA_3415586,18.8
CA_21323873,74.9
CA_51815493,16.1
CA_6342456,94.6
CA_1547796,58.8
CA_11908611,302.3
CA_4380099,12.6
CA_1166267,19.1
CA_27491572,66.3
CA_6354358,19.2
CA_6354397,22.4
CA_9431956,23.8
CA_34124638,32.0
CA_27462033,57.0
CA_2551399,34.1
CA_6410487,33.8
CA_1166289,28.0
CA_8848320,19.2
CA_8850732,20.6
CA_8848091,33.0
CA_3413079,14.8
CA_4810228,93.6
CA_2658833,45.3
CA_33173998,177.4
CA_26661867,14.8
CA_6691254,37.0
CA_24488285,166.9
CA_10021303,112.6
CA_21327246,63.7
CA_34561593,21.4
CA_34561594,17.3
CA_6362388,64.2
CA_52487893,16.0
CA_33918985,135.7
CA_33918982,166.9
CA_33918988,16.5
CA_12068888,31.8
CA_6812325,109.9
CA_1547998,39.7
CA_6549547,134.1
CA_36368629,18.4
CA_34663727,69.6
CA_34646762,82.3
CA_34554725,66.0
CA_6399650,52.6
CA_52552894,68.4
CA_26925903,39.5
CA_33971401,54.4
CA_24976128,105.6
CA_64689092,49.7
CA_4693276,54.6
CA_6358915,17.9
CA_53580293,171.3
CA_2551391,56.8
CA_6334360,123.3
CA_57722792,41.1
CA_51548792,35.7
CA_1166366,20.2
CA_57517593,16.2
CA_27490273,56.7
CA_4816023,9.0
CA_28087109,54.8
CA_1296387,22.9
CA_1548438,54.3
CA_2551228,240.1
CA_6264540,56.5
CA_6346601,126.4
CA_27547590,114.7
CA_12426046,68.7
CA_27216173,8.2
CA_1548413,35.6
CA_6742412,48.1
CA_6265623,95.2
CA_1931095,23.1
CA_9982993,52.2
CA_9014981,80.2
CA_36017519,6.7
CA_1547364,34.4
CA_12396605,96.4
CA_11985034,32.1
CA_9983102,60.4
CA_22769756,143.4
CA_10900680,37.8
CA_4153164,52.6
CA_10543002,29.4
CA_3592051,91.5
CA_36224520,44.8
CA_20791225,15.7
CA_34561454,25.8
CA_36491241,33.1
CA_6368520,199.3
CA_6368932,17.9
CA_4231588,36.7
CA_5067984,95.0
CA_6380540,55.2
CA_6342564,98.7
CA_20790744,44.9
CA_63841993,25.4
CA_1175145,28.3
CA_55525106,29.5
CA_6380521,158.0
CA_6446529,32.8
CA_6446531,50.5
CA_6446532,28.0
CA_70403092,25.7
CA_70410593,34.4
CA_70410893,28.1
CA_18552136,50.5
CA_6380522,48.7
CA_27291580,15.5
CA_6380525,85.4
CA_6446535,33.8
CA_6446537,34.9
CA_6380538,48.5
CA_6380541,502.6
CA_6380567,73.8
CA_6446549,24.0
CA_6380543,25.6
CA_6446551,49.4
CA_7937833,82.2
CA_6380562,42.3
CA_6380537,45.0
CA_54974993,110.7
CA_6446565,41.9
CA_6380535,122.0
CA_6446566,44.8
CA_6380559,56.0
CA_6380566,54.5
CA_17806271,83.5
CA_6446571,43.3
CA_6446572,74.2
CA_6446573,48.6
CA_57557392,27.4
CA_6380553,46.5
CA_6380554,70.8
CA_6380546,48.4
CA_6446578,95.6
CA_6446579,35.7
CA_27827770,41.9
CA_8465199,4.7
CA_6446589,44.5
CA_6380569,39.3
CA_6446591,15.1
CA_26811736,23.9
CA_6446592,21.3
CA_6446593,34.1
CA_6446594,46.2
CA_6380568,33.4
CA_6446599,30.2
CA_6380531,81.4
CA_6446605,33.0
CA_6446610,79.1
CA_6446611,57.1
CA_13124733,85.5
CA_6446612,43.0
CA_3053875,22.2
CA_6406645,23.4
CA_16354568,17.2
CA_1547720,26.5
CA_2294977,48.9
CA_27292939,13.7
CA_1260159,159.2
CA_7164754,96.4
CA_4816025,28.0
CA_6264484,31.6
CA_18552114,33.9
CA_1260975,141.5
CA_1261071,146.1
CA_4099630,42.3
CA_6360390,161.8
CA_62267292,35.2
CA_6265642,135.7
CA_4426212,120.6
CA_3592042,68.7
CA_1547804,62.1
CA_9588542,156.7
CA_6262241,265.7
CA_6263986,73.1
CA_4231690,43.6
CA_1931082,27.1
CA_6568815,120.2
CA_4407190,45.5
CA_6344903,75.9
CA_19506096,59.7
CA_5806632,64.9
CA_1546991,33.5
CA_36233133,27.4
CA_36357702,7.4
CA_6262475,149.1
CA_6362377,66.5
CA_6466586,121.1
CA_1386985,10.4
CA_12403516,61.4
CA_21547731,39.3
CA_12409561,51.0
CA_1166201,21.1
CA_1548443,40.3
CA_11908548,340.5
CA_6331455,49.6
CA_6337687,116.1
CA_12409646,48.9
CA_6264524,84.7
CA_6352476,26.6
CA_6362385,58.9
CA_34665297,7.2
CA_33626727,97.0
CA_4316631,35.3
CA_3389470,54.7
CA_3593025,38.1
CA_6843706,59.1
CA_3380206,159.0
CA_50295992,85.5
CA_1985,29.1
CA_3380328,127.3
CA_1982,52.2
CA_3389464,7.1
CA_3389467,63.8
CA_51597392,34.2
CA_50123792,28.9
CA_18642483,29.5
CA_41855192,32.9
CA_3513132,224.1
CA_6863473,55.9
CA_27367142,40.1
CA_27368839,41.8
CA_1260963,169.3
CA_6367297,43.0
CA_57235692,81.7
CA_2500693,33.2
CA_2500708,36.5
CA_6345391,36.5
CA_55235892,268.9
CA_1590157,23.9
CA_21099806,40.3
CA_5062671,53.1
CA_4218678,68.7
CA_6814713,31.9
CA_35842790,25.0
CA_70173092,33.4
CA_51995487,108.7
CA_21311486,15.4
CA_6314653,45.6
CA_27216271,6.0
CA_36867688,31.1
CA_16350317,171.7
CA_48927694,97.7
CA_36086472,33.8
CA_27905566,50.0
CA_6357679,50.3
CA_55220092,31.1
CA_34547104,15.8
CA_27577353,25.0
CA_1261005,144.1
CA_12218342,25.6
CA_12434145,44.7
CA_1261099,156.4
CA_1296150,19.4
CA_6265637,119.5
CA_34663191,47.8
CA_27391342,52.1
CA_1547125,43.5
CA_4693267,57.3
CA_49332958,73.2
CA_65689192,13.6
CA_6264522,51.3
CA_6838381,51.2
CA_6362382,49.5
CA_30751830,20.2
CA_26960840,84.2
CA_6338353,18.0
CA_6338444,29.1
CA_6313787,128.9
CA_1547829,28.8
CA_1279935,21.6
CA_1547797,27.6
CA_1204790,43.3
CA_6466585,126.8
CA_4713373,31.2
CA_6310522,116.1
CA_1547111,38.5
CA_1473346,38.5
CA_2730361,40.3
CA_50123592,40.3
CA_40254202,177.1
CA_40762292,40.9
CA_13257926,18.6
CA_6456756,115.5
CA_14957334,77.9
CA_21443837,164.4
CA_56919301,29.1
CA_6360797,323.7
CA_56921295,62.9
CA_6360793,25.7
CA_17806266,34.9
CA_8871331,23.1
CA_36361199,48.1
CA_23757372,73.1
CA_18552154,44.2
CA_6876224,44.5
CA_36025006,4.9
CA_1230183,25.6
CA_6874027,11.8
CA_16350277,141.2
CA_34022510,60.8
CA_1236857,20.9
CA_6688990,59.8
CA_6688999,33.2
CA_12387557,8.7
CA_33932356,7.6
CA_1545608,10.5
CA_1131179,24.6
CA_5969069,70.0
CA_27491632,83.2
CA_6338356,16.5
CA_5707620,38.3
CA_1052236,27.5
CA_2551243,68.4
CA_3592038,133.4
CA_2551229,26.2
CA_6691258,24.9
CA_57117992,24.4
CA_56647792,21.2
CA_56648192,38.0
CA_6336735,18.7
CA_6348606,34.5
CA_6338454,11.4
CA_58255292,59.0
CA_52429195,23.1
CA_18552147,37.2
CA_27459151,18.8
CA_6338418,18.4
CA_27220486,17.3
CA_6839461,21.2
CA_2551087,15.1
CA_2551123,14.6
CA_2551124,25.0
CA_1338835,33.8
CA_1250061,44.5
CA_6694243,24.7
CA_3878590,207.9
CA_1435660,43.0
CA_35692691,58.4
CA_6303405,41.8
CA_49113292,47.8
CA_34547064,35.2
CA_6678232,111.3
CA_35374633,21.4
CA_35692791,81.7
CA_34012974,16.1
CA_56918997,181.8
CA_28427874,75.6
CA_33879114,11.4
CA_37595699,64.6
CA_49122792,34.7
CA_56921797,176.0
CA_33585265,65.0
CA_35536477,26.4
CA_57235293,61.0
CA_58778292,43.9
CA_53562792,25.7
CA_35055824,53.7
CA_4175566,95.6
CA_34560419,70.0
CA_27490322,21.7
CA_12419516,351.0
CA_26499116,34.2
CA_34047384,127.3
CA_12226904,77.3
CA_1547348,48.5
CA_6263963,65.7
CA_1261070,141.6
CA_6455459,151.6
CA_6814762,31.9
CA_4768513,37.0
CA_10173452,18.2
CA_36353529,19.1
CA_3167016,63.9
CA_6264527,62.6
CA_55773092,33.4
CA_1116659,76.8
CA_6367257,46.8
CA_4816035,13.3
CA_6263948,77.1
CA_36648537,27.9
CA_35801567,10.4
CA_21462504,163.1
CA_31659759,40.6
CA_26961426,31.9
CA_51257292,43.8
CA_57332192,10.0
CA_64181992,16.8
CA_33999320,131.0
CA_6466578,136.8
CA_28087048,56.3
CA_23982055,24.8
CA_16895553,82.5
CA_16895554,43.3
CA_10173481,8.8
CA_10173624,9.4
CA_16851963,42.6
CA_34393543,81.8
CA_27827092,23.6
CA_6263698,116.0
CA_48569096,21.6
CA_27577120,107.0
CA_33973583,173.6
CA_34767446,77.7
CA_35838124,131.2
CA_27374037,42.9
CA_27571875,31.2
CA_27577171,39.2
CA_26725624,53.2
CA_27577168,95.1
CA_57190595,49.4
CA_34912439,61.8
CA_34767448,71.9
CA_34606383,38.5
CA_3351395,54.2
CA_6336758,28.6
CA_31531624,71.6
CA_6338387,28.1
CA_6338407,20.9
CA_33572659,27.0
CA_34539430,143.1
CA_4129881,11.4
CA_8715379,11.4
CA_8716203,82.7
CA_6465953,156.4
CA_56444492,102.0
CA_14904340,60.7
CA_55448492,42.6
CA_5208214,47.0
CA_48923495,45.9
CA_26578710,65.6
CA_17806265,48.3
CA_50393993,46.0
CA_48565992,7.3
CA_35003063,8.4
CA_1261203,125.2
CA_6465966,145.5
CA_6678355,157.7
CA_53113992,25.6
CA_2348280,8.9
CA_50716392,21.0
CA_4816496,33.5
CA_6570274,34.8
CA_33976908,30.2
CA_15928031,22.9
CA_33619466,26.6
CA_36229052,14.5
CA_24710352,11.0
CA_17806283,58.0
CA_50568294,48.5
CA_6314652,64.7
CA_6264511,57.9
CA_3376971,19.8
CA_6362380,56.7
CA_6814755,36.9
CA_53352692,20.2
CA_16350271,157.7
CA_57555593,56.2
CA_17396788,44.5
CA_36353031,8.2
CA_21375374,45.7
CA_27527191,81.4
CA_27531073,19.3
CA_6365607,83.0
CA_3668988,173.0
CA_52267094,15.9
CA_1548385,44.4
CA_6314647,65.4
CA_6264660,143.4
CA_52995792,11.7
CA_27561570,18.7
CA_19427903,30.8
CA_6570333,133.5
CA_55845892,68.5
CA_53367193,202.0
CA_60430294,48.9
CA_1547260,33.8
CA_1260528,105.1
CA_6263971,50.2
CA_63844792,19.1
CA_28115258,71.5
CA_34663188,60.4
CA_6355863,47.2
CA_4231595,56.8
CA_6346593,106.9
CA_50123692,54.7
CA_6814717,33.8
CA_24319498,25.4
CA_34147864,35.0
CA_34324002,15.4
CA_1261201,159.5
CA_33881592,28.4
CA_53166794,46.1
CA_25430915,53.3
CA_20238734,55.1
CA_16350327,102.2
CA_17396641,7.6
CA_36016119,21.0
CA_6905816,20.3
CA_4938636,42.7
CA_5242479,45.8
CA_2551380,87.3
CA_23375866,55.3
CA_6568808,130.1
CA_7400688,79.5
CA_11921993,224.8
CA_3513692,26.5
CA_17396026,64.4
CA_6466574,141.1
CA_6420337,89.5
CA_20662848,110.2
CA_6408333,180.7
CA_2701646,31.8
CA_2701656,52.3
CA_34663243,27.2
CA_2701660,32.5
CA_6283328,85.9
CA_20470894,53.9
CA_20599602,34.9
CA_62355192,44.4
CA_6264519,90.4
CA_4231525,47.7
CA_1260353,124.2
CA_6570473,118.4
CA_6262690,73.7
CA_10172290,12.1
CA_6265649,74.7
CA_27484011,49.9
CA_17285541,169.8
CA_65091792,46.1
CA_27491546,64.4
CA_64800592,39.1
CA_23846111,46.5
CA_16350295,127.1
CA_6265639,85.6
CA_2038549,10.8
CA_34537915,33.6
CA_1163425,5.6
CA_6264490,54.6
CA_3240326,95.3
CA_36365100,37.0
CA_32387143,28.8
CA_4404862,40.9
CA_4231693,23.4
CA_6538859,120.0
CA_1260368,177.5
CA_21324364,89.4
CA_21459810,68.5
CA_6314476,110.3
CA_2431125,32.7
CA_27053413,9.0
CA_16054557,199.1
CA_35117625,42.7
CA_27517611,53.5
CA_58610592,85.6
CA_16350350,167.0
CA_16087619,403.9
CA_16350299,150.2
CA_4816396,12.1
CA_6263729,68.7
CA_6385965,33.5
CA_27517266,22.9
CA_46854594,72.3
CA_28002097,22.4
CA_6465959,138.8
CA_25395098,49.5
CA_25713330,19.7
CA_49856592,89.5
CA_6264546,118.3
CA_47234993,29.0
CA_6314386,119.7
CA_33967603,128.8
CA_33919645,31.8
CA_48922793,48.0
CA_6336193,62.3
CA_6265650,90.4
CA_4816831,30.4
CA_34539777,5.7
CA_6264528,109.8
CA_6356546,18.2
CA_35692100,143.2
CA_2730309,62.0
CA_33915745,96.9
CA_28369433,21.9
CA_28369434,25.8
CA_2730253,45.8
CA_19067315,65.3
CA_7860191,106.7
CA_11277361,64.2
CA_6331441,32.0
CA_1547504,34.6
CA_1166303,31.4
CA_27565026,6.6
CA_55717592,13.3
CA_11878421,85.7
CA_12428437,109.0
CA_49303192,58.6
CA_16089485,61.2
CA_6814719,51.6
CA_53592192,48.3
CA_51269592,76.9
CA_6057777,152.7
CA_3408957,96.2
CA_6263699,97.8
CA_6570457,50.6
CA_16086150,84.4
CA_3750933,21.1
CA_3351396,49.5
CA_4815747,35.9
CA_55232492,47.2
CA_4231565,46.0
CA_6348347,123.1
CA_49855893,37.7
CA_34666907,48.7
CA_16821091,119.6
CA_6273481,17.4
CA_3531136,49.6
CA_3531140,87.3
CA_1547431,39.8
CA_63530992,31.3
CA_1166332,36.6
CA_4815692,31.6
CA_6263685,87.4
CA_27391255,4.8
CA_6570265,51.9
CA_2551365,37.6
CA_1548488,67.4
CA_4816795,41.4
CA_6263989,84.5
CA_12396404,97.2
CA_19910735,64.8
CA_16089317,284.2
CA_10818405,72.5
CA_10818504,108.4
CA_35972948,16.5
CA_34711395,27.8
CA_3413093,41.9
CA_32483715,14.1
CA_33911683,32.7
CA_12867473,62.3
CA_27471895,28.0
CA_33974298,57.9
CA_27577221,106.8
CA_4316941,24.6
CA_11891,32.4
CA_27517563,29.6
CA_35692099,34.7
CA_14836692,107.0
CA_7399191,48.1
CA_27517557,75.3
CA_27517564,46.0
CA_27517556,49.6
CA_34522508,66.4
CA_7542754,29.7
CA_12428338,197.6
CA_33626788,20.5
CA_6446623,42.2
CA_17396753,16.7
CA_25401462,46.6
CA_34546128,46.7
CA_5199,39.0
CA_18642223,51.0
CA_3960822,240.4
CA_3960824,112.2
CA_6263697,73.5
CA_6465961,158.4
CA_3297907,39.8
CA_4432193,15.5
CA_4562849,17.9
CA_5711945,6.0
CA_3960826,256.1
CA_6446627,21.1
CA_1485275,8.8
CA_12421936,8.6
CA_5711928,16.5
CA_5711926,22.2
CA_5711929,13.6
CA_3385553,22.4
CA_58486102,38.0
CA_3385518,46.7
CA_3962927,109.2
CA_27563921,42.6
CA_27517560,44.0
CA_32883285,211.8
CA_10924572,41.2
CA_15667352,235.5
CA_6357786,43.9
CA_7542762,156.2
CA_25395374,61.4
CA_3551394,47.6
CA_3382246,53.0
CA_3310228,147.3
CA_16350320,169.9
CA_3382525,64.9
CA_6465964,153.3
CA_28368809,16.6
CA_54542293,85.0
CA_3382544,38.3
CA_3382554,204.7
CA_3385520,63.7
CA_10924638,25.6
CA_27491240,69.2
CA_21099811,30.1
CA_14845518,84.0
CA_26922012,34.1
CA_14845524,11.3
CA_10924666,57.1
CA_1436024,35.1
CA_4735939,69.2
CA_6332486,55.6
CA_6286753,16.3
CA_4371160,41.7
CA_6415318,31.5
CA_6338239,60.7
CA_6265622,105.1
CA_16350329,158.6
CA_6263938,83.8
CA_6380986,50.0
CA_6354906,19.4
CA_4075743,27.6
CA_19067316,64.6
CA_6349948,32.0
CA_26098888,174.9
CA_20405638,20.8
CA_2551187,54.0
CA_3351410,61.5
CA_2551188,60.1
CA_1169343,45.7
CA_53142692,39.7
CA_6678238,161.6
CA_62504992,16.7
CA_56216293,41.3
CA_1547059,40.6
CA_1541905,67.6
CA_4354743,26.9
CA_4354667,23.8
CA_1089966,36.4
CA_3892725,24.4
CA_3892726,26.0
CA_17806275,41.5
CA_55524894,111.3
CA_1686775,37.9
CA_1089967,44.9
CA_25538455,18.3
CA_3177451,30.3
CA_33922547,31.1
CA_34512627,57.5
CA_15966339,54.8
CA_6349889,46.4
CA_8766582,53.1
CA_8766590,58.9
CA_5917222,141.2
CA_11151435,62.3
CA_26989707,65.6
CA_34554692,70.4
CA_4226792,57.6
CA_35055792,43.8
CA_6678346,195.9
CA_37136460,50.4
CA_3185438,28.5
CA_27232786,36.2
CA_12478435,60.1
CA_13404667,44.5
CA_5888089,40.5
CA_21128232,31.7
CA_15248019,49.7
CA_3877407,109.4
CA_2036931,23.4
CA_1097211,71.8
CA_1547833,82.5
CA_55523202,37.6
CA_2903451,36.6
CA_26726445,121.8
CA_1445607,34.8
CA_34629963,16.1
CA_2551186,89.3
CA_3177195,37.6
CA_4768443,37.3
CA_1547606,45.3
CA_6336215,93.5
CA_33920214,89.7
CA_33067095,33.1
CA_21545652,39.7
CA_15692734,48.8
CA_13121283,47.9
CA_6263937,51.4
CA_6265625,55.9
CA_6570259,50.6
CA_21541409,89.8
CA_21680381,42.8
CA_27461809,49.7
CA_3884190,40.8
CA_3884352,43.4
CA_3884354,42.0
CA_3885269,67.9
CA_3884358,31.0
CA_3884363,80.9
CA_3884378,70.7
CA_5877535,63.9
CA_3885205,56.8
CA_6122310,36.6
CA_6332989,12.6
CA_33910080,20.0
CA_6263691,70.1
CA_6369068,47.0
CA_6081358,34.4
CA_5931004,25.2
CA_6069489,31.1
CA_64269892,98.0
CA_3879519,33.0
CA_33922542,24.9
CA_6678329,193.6
CA_5788434,30.7
CA_6386394,29.6
CA_22896926,48.5
CA_50891792,38.1
CA_3592040,80.8
CA_9588519,243.5
CA_4097134,32.5
CA_4402033,18.0
CA_4099023,42.4
CA_33630962,34.4
CA_6336205,66.9
CA_42539592,123.6
CA_33911818,83.4
CA_4068302,107.4
CA_1586861,43.1
CA_1586821,33.0
CA_1586817,16.5
CA_1547798,39.8
CA_4816037,25.4
CA_6263985,121.0
CA_33922231,22.5
CA_2551241,48.9
CA_21375172,28.4
CA_1547126,40.9
CA_55536092,50.8
CA_6446595,41.7
CA_4443720,53.6
CA_55977292,13.5
CA_35008009,28.6
CA_33212215,5.3
CA_34395404,54.3
CA_6415341,47.0
CA_16350310,140.9
CA_6766858,100.1
CA_6263958,32.1
CA_4231624,41.2
CA_6814744,32.7
CA_3351256,36.8
CA_4443719,59.7
CA_2999372,48.9
CA_1605668,51.9
CA_6446590,37.9
CA_1604862,46.4
CA_1605586,35.6
CA_1605696,45.0
CA_3406642,27.8
CA_55973993,42.8
CA_34546036,61.9
CA_1333219,41.2
CA_1333220,35.6
CA_31962651,40.0
CA_6367450,38.2
CA_6369161,13.1
CA_21312904,299.7
CA_25563118,71.5
CA_21312905,70.8
CA_2882738,92.4
CA_21375407,44.7
CA_6814790,48.1
CA_9985357,37.7
CA_6314644,79.1
CA_6355815,72.8
CA_3592053,70.0
CA_3856423,50.4
CA_1166158,20.1
CA_6360734,152.4
CA_6360735,98.3
CA_4226483,31.2
CA_4226500,31.9
CA_3952110,38.5
CA_4226531,29.0
CA_4226537,5.6
CA_2690704,31.0
CA_2690705,35.8
CA_6263942,40.8
CA_21015976,39.1
CA_21018191,46.5
CA_16350325,141.6
CA_4192321,70.6
CA_6568749,115.7
CA_14361254,18.0
CA_65030392,21.5
CA_33980097,25.0
CA_4181707,16.9
CA_34540632,29.6
CA_4380034,41.1
CA_6263952,52.3
CA_2677843,25.6
CA_2677830,20.3
CA_2677831,37.6
CA_2677832,40.5
CA_2677855,36.5
CA_2677836,38.6
CA_29823001,90.1
CA_17366,33.2
CA_17367,34.4
CA_21970787,37.7
CA_11908547,47.1
CA_3351330,40.5
CA_6549517,143.8
CA_2295505,42.9
CA_4816503,17.3
CA_20935306,84.4
CA_6263704,106.2
CA_11685565,13.3
CA_10545035,48.6
CA_6570472,159.7
CA_2648709,90.2
CA_16866665,51.2
CA_1547341,51.4
CA_4817184,28.3
CA_6263689,60.4
CA_34513525,41.5
CA_6814754,31.6
CA_51818292,62.4
CA_12370213,14.0
