bbl,address,office_sqft,total_gross_floor_area,elec_tariff,gas_tariff,steam_tariff,Gas_Jan_2023_kBtu,Gas_Feb_2023_kBtu,Gas_Mar_2023_kBtu,Gas_Apr_2023_kBtu,Gas_May_2023_kBtu,Gas_Jun_2023_kBtu,Gas_Jul_2023_kBtu,Gas_Aug_2023_kBtu,Gas_Sep_2023_kBtu,Gas_Oct_2023_kBtu,Gas_Nov_2023_kBtu,Gas_Dec_2023_kBtu,District_Steam_Jan_2023_kBtu,District_Steam_Feb_2023_kBtu,District_Steam_Mar_2023_kBtu,District_Steam_Apr_2023_kBtu,District_Steam_May_2023_kBtu,District_Steam_Jun_2023_kBtu,District_Steam_Jul_2023_kBtu,District_Steam_Aug_2023_kBtu,District_Steam_Sep_2023_kBtu,District_Steam_Oct_2023_kBtu,District_Steam_Nov_2023_kBtu,District_Steam_Dec_2023_kBtu,Elec_HVAC_Jan_2023_kBtu,Elec_HVAC_Feb_2023_kBtu,Elec_HVAC_Mar_2023_kBtu,Elec_HVAC_Apr_2023_kBtu,Elec_HVAC_May_2023_kBtu,Elec_HVAC_Jun_2023_kBtu,Elec_HVAC_Jul_2023_kBtu,Elec_HVAC_Aug_2023_kBtu,Elec_HVAC_Sep_2023_kBtu,Elec_HVAC_Oct_2023_kBtu,Elec_HVAC_Nov_2023_kBtu,Elec_HVAC_Dec_2023_kBtu,Elec_NonHVAC_Jan_2023_kBtu,Elec_NonHVAC_Feb_2023_kBtu,Elec_NonHVAC_Mar_2023_kBtu,Elec_NonHVAC_Apr_2023_kBtu,Elec_NonHVAC_May_2023_kBtu,Elec_NonHVAC_Jun_2023_kBtu,Elec_NonHVAC_Jul_2023_kBtu,Elec_NonHVAC_Aug_2023_kBtu,Elec_NonHVAC_Sep_2023_kBtu,Elec_NonHVAC_Oct_2023_kBtu,Elec_NonHVAC_Nov_2023_kBtu,Elec_NonHVAC_Dec_2023_kBtu,Gas_Jan_2023_Cost_USD,Gas_Feb_2023_Cost_USD,Gas_Mar_2023_Cost_USD,Gas_Apr_2023_Cost_USD,Gas_May_2023_Cost_USD,Gas_Jun_2023_Cost_USD,Gas_Jul_2023_Cost_USD,Gas_Aug_2023_Cost_USD,Gas_Sep_2023_Cost_USD,Gas_Oct_2023_Cost_USD,Gas_Nov_2023_Cost_USD,Gas_Dec_2023_Cost_USD,Steam_Jan_2023_Cost_USD,Steam_Feb_2023_Cost_USD,Steam_Mar_2023_Cost_USD,Steam_Apr_2023_Cost_USD,Steam_May_2023_Cost_USD,Steam_Jun_2023_Cost_USD,Steam_Jul_2023_Cost_USD,Steam_Aug_2023_Cost_USD,Steam_Sep_2023_Cost_USD,Steam_Oct_2023_Cost_USD,Steam_Nov_2023_Cost_USD,Steam_Dec_2023_Cost_USD,Elec_HVAC_Jan_2023_Cost_USD,Elec_HVAC_Feb_2023_Cost_USD,Elec_HVAC_Mar_2023_Cost_USD,Elec_HVAC_Apr_2023_Cost_USD,Elec_HVAC_May_2023_Cost_USD,Elec_HVAC_Jun_2023_Cost_USD,Elec_HVAC_Jul_2023_Cost_USD,Elec_HVAC_Aug_2023_Cost_USD,Elec_HVAC_Sep_2023_Cost_USD,Elec_HVAC_Oct_2023_Cost_USD,Elec_HVAC_Nov_2023_Cost_USD,Elec_HVAC_Dec_2023_Cost_USD,Elec_NonHVAC_Jan_2023_Cost_USD,Elec_NonHVAC_Feb_2023_Cost_USD,Elec_NonHVAC_Mar_2023_Cost_USD,Elec_NonHVAC_Apr_2023_Cost_USD,Elec_NonHVAC_May_2023_Cost_USD,Elec_NonHVAC_Jun_2023_Cost_USD,Elec_NonHVAC_Jul_2023_Cost_USD,Elec_NonHVAC_Aug_2023_Cost_USD,Elec_NonHVAC_Sep_2023_Cost_USD,Elec_NonHVAC_Oct_2023_Cost_USD,Elec_NonHVAC_Nov_2023_Cost_USD,Elec_NonHVAC_Dec_2023_Cost_USD,pct_office,Office_Elec_Usage_Current_Jan_kBtu,Office_Gas_Usage_Current_Jan_kBtu,Office_Steam_Usage_Current_Jan_kBtu,Office_Elec_Cost_Current_Jan_USD,Office_Gas_Cost_Current_Jan_USD,Office_Steam_Cost_Current_Jan_USD,Office_Elec_Usage_Current_Feb_kBtu,Office_Gas_Usage_Current_Feb_kBtu,Office_Steam_Usage_Current_Feb_kBtu,Office_Elec_Cost_Current_Feb_USD,Office_Gas_Cost_Current_Feb_USD,Office_Steam_Cost_Current_Feb_USD,Office_Elec_Usage_Current_Mar_kBtu,Office_Gas_Usage_Current_Mar_kBtu,Office_Steam_Usage_Current_Mar_kBtu,Office_Elec_Cost_Current_Mar_USD,Office_Gas_Cost_Current_Mar_USD,Office_Steam_Cost_Current_Mar_USD,Office_Elec_Usage_Current_Apr_kBtu,Office_Gas_Usage_Current_Apr_kBtu,Office_Steam_Usage_Current_Apr_kBtu,Office_Elec_Cost_Current_Apr_USD,Office_Gas_Cost_Current_Apr_USD,Office_Steam_Cost_Current_Apr_USD,Office_Elec_Usage_Current_May_kBtu,Office_Gas_Usage_Current_May_kBtu,Office_Steam_Usage_Current_May_kBtu,Office_Elec_Cost_Current_May_USD,Office_Gas_Cost_Current_May_USD,Office_Steam_Cost_Current_May_USD,Office_Elec_Usage_Current_Jun_kBtu,Office_Gas_Usage_Current_Jun_kBtu,Office_Steam_Usage_Current_Jun_kBtu,Office_Elec_Cost_Current_Jun_USD,Office_Gas_Cost_Current_Jun_USD,Office_Steam_Cost_Current_Jun_USD,Office_Elec_Usage_Current_Jul_kBtu,Office_Gas_Usage_Current_Jul_kBtu,Office_Steam_Usage_Current_Jul_kBtu,Office_Elec_Cost_Current_Jul_USD,Office_Gas_Cost_Current_Jul_USD,Office_Steam_Cost_Current_Jul_USD,Office_Elec_Usage_Current_Aug_kBtu,Office_Gas_Usage_Current_Aug_kBtu,Office_Steam_Usage_Current_Aug_kBtu,Office_Elec_Cost_Current_Aug_USD,Office_Gas_Cost_Current_Aug_USD,Office_Steam_Cost_Current_Aug_USD,Office_Elec_Usage_Current_Sep_kBtu,Office_Gas_Usage_Current_Sep_kBtu,Office_Steam_Usage_Current_Sep_kBtu,Office_Elec_Cost_Current_Sep_USD,Office_Gas_Cost_Current_Sep_USD,Office_Steam_Cost_Current_Sep_USD,Office_Elec_Usage_Current_Oct_kBtu,Office_Gas_Usage_Current_Oct_kBtu,Office_Steam_Usage_Current_Oct_kBtu,Office_Elec_Cost_Current_Oct_USD,Office_Gas_Cost_Current_Oct_USD,Office_Steam_Cost_Current_Oct_USD,Office_Elec_Usage_Current_Nov_kBtu,Office_Gas_Usage_Current_Nov_kBtu,Office_Steam_Usage_Current_Nov_kBtu,Office_Elec_Cost_Current_Nov_USD,Office_Gas_Cost_Current_Nov_USD,Office_Steam_Cost_Current_Nov_USD,Office_Elec_Usage_Current_Dec_kBtu,Office_Gas_Usage_Current_Dec_kBtu,Office_Steam_Usage_Current_Dec_kBtu,Office_Elec_Cost_Current_Dec_USD,Office_Gas_Cost_Current_Dec_USD,Office_Steam_Cost_Current_Dec_USD,Elec_HVAC_Jan_2023_Pct,Elec_HVAC_Feb_2023_Pct,Elec_HVAC_Mar_2023_Pct,Elec_HVAC_Apr_2023_Pct,Elec_HVAC_May_2023_Pct,Elec_HVAC_Jun_2023_Pct,Elec_HVAC_Jul_2023_Pct,Elec_HVAC_Aug_2023_Pct,Elec_HVAC_Sep_2023_Pct,Elec_HVAC_Oct_2023_Pct,Elec_HVAC_Nov_2023_Pct,Elec_HVAC_Dec_2023_Pct
1013100065,116 EAST   56 STREET,75288,84543,83386,SC-2 (Small General Service),SC-1 (General Service),60911,57925,66008,10708,6270,5625,6881,4962,4714,5596,5831,5400,529468.1,503403.5,192369.7,11374,0,0,0,0,1174.1,36398.1,164139,343882.8,131295.6518,88328.40937,60708.00502,71479.33,122455.3477,201559.7655,225827.1193,49231.86431,30030.3855,25584.04764,33128.13,97895.36181,108372.4482,113443.7906,127364.395,126053.47,130255.2523,73797.2345,71707.48065,117491.4357,118267.8145,130255.2523,126053.47,109962.9382,1543.55,1468,1672.5,273.41,161.13,144.81,176.59,128.04,121.76,144.08,150.02,139.12,30153.96,28669.55,10955.73,647.77,0,0,0,0,66.87,2072.92,9347.95,19584.62,9134.08,4934,3776.6,4623.31,8258.38,16494.32,18714.6,3783.06,2029.62,1853.09,2033.6,6372.41,7539.34,6336.94,7923.23,8153.18,8784.4,6039.08,5942.49,9028.24,7993.21,9434.59,7737.91,7157.94,0.89052908,213431.4126,54243.01678,471506.7399,14848.16537,1374.576161,26852.97825,179684.0116,51583.89695,448295.4557,10037.09983,1307.296689,25531.06798,167483.9413,58782.0435,171310.8119,10419.03884,1489.409886,9756.396156,175908.7026,9535.785387,10128.87775,11377.83588,243.4795557,576.8580221,225046.1381,5583.617331,0,15177.09119,143.4909506,0,245213.4158,5009.226074,0,20066.64797,128.9575161,0,264963.2135,6127.730599,0,21957.85567,157.2585302,0,148471.947,4418.805294,0,11408.8352,114.0233434,0,132063.8596,4197.954083,1045.570193,8925.621578,108.4308208,59.54967957,138779.4284,4983.400731,32413.5665,10052.00728,128.3074298,1845.99554,141755.8438,5192.675065,146170.5526,8701.813809,133.5971726,8324.621312,185103.8607,4808.857031,306237.6335,12049.17014,123.8904056,17440.67363,0.547822809,0.437763029,0.322790612,0.361860562,0.484567516,0.73199434,0.758994481,0.295290846,0.2025,0.164169421,0.208115322,0.470971627
1013110001,101 EAST   56 STREET,307408,329507,3163581,,SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,2724022.6,2763953.6,1742383.2,650486.3,741638.4,928001.6,1162731.2,1257605.4,956298.2,693627.4,1293527.4,1925290.5,524861.2839,417373.8912,270401.9199,115452.54,155326.838,468099.999,636810.4413,628319.4813,513052.839,287315.338,196118.84,220408.5339,569920.7161,590740.7088,663162.4801,654231.06,676038.762,532871.801,510939.7587,513141.1187,521217.361,676038.762,654231.06,584418.4661,0,0,0,0,0,0,0,0,0,0,0,0,97416.89,98844.91,62311.36,23262.78,26522.58,33187.33,41581.76,44974.67,34199.27,24805.6,46259.31,68852.52,30885.67,17931.57,12446.59,5645.49,9711.25,35674.8,49505.81,44242.73,29814.85,18155.65,10325.05,13499.15,33537.22,25379.9,30525.36,31991.14,42266.89,40611.18,39720.59,36132.52,30289.31,42719.35,34443.23,35793.33,0.93293314,1021358.408,0,2541330.956,60102.24902,0,90883.44503,940503.5188,0,2578583.91,40406.70568,0,92215.69221,870953.1666,0,1625527.029,40089.95622,0,58132.33271,718063.3374,0,606860.2261,35112.45939,0,21702.61838,775608.5193,0,691899.0409,48492.12934,0,24743.79383,933839.7639,0,865763.4462,71169.71882,0,30961.55997,1070774.197,0,1084750.469,83242.26548,0,38793.0019,1064906.421,0,1173261.754,74984.73432,0,41958.36008,964904.9448,0,892162.282,56073.16269,0,31905.63233,898744.965,0,647107.9879,56792.30487,0,23141.96629,793319.6019,0,1206774.578,41765.81201,0,43156.84331,750849.7799,0,1796167.311,45986.58812,0,64234.79765,0.47942082,0.414014331,0.289644635,0.15,0.186833372,0.467645541,0.554833657,0.550452185,0.496053003,0.298244787,0.230633108,0.273858275
1013110040,944 3 AVENUE,307822,313200,3163583,,SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,2505183.5,2372570.2,1780459.9,1129640.1,1880622.3,3332321.8,4116768.4,3928329.2,2904781.6,1824677.9,1348578.8,2129846.2,523001.7871,411979.7906,262369.9862,125699.52,194040.1773,498146.247,780823.4994,750365.3394,433933.767,188320.7773,173539.72,271501.9021,622810.8129,645192.7094,723546.7138,712297.28,736040.5227,583148.253,533604.8006,541501.3606,599795.933,736040.5227,712297.28,634786.9979,0,0,0,0,0,0,0,0,0,0,0,0,89590.73,84848.2,63673.06,40398.35,67255.09,119170.97,147224.46,140485.47,103881.22,65254.39,48228.07,76167.87,26723.07,14619.47,9923.09,5080.14,14051.08,43603.66,69062.54,60837.41,20929.77,10193.35,7732.87,14457.73,31822.86,22895.24,27365.23,28787.47,53299.08,51044.05,47196.46,43903.33,28929.73,39840.12,31739.73,33803.01,0.982828863,1126137.695,0,2462166.652,57540.62984,0,88052.35533,1039019.647,0,2331830.473,36870.53979,0,83391.25996,968987.3896,0,1749887.38,36648.03716,0,62579.72119,823607.4424,0,1110242.895,33286.06464,0,39704.66441,914110.1572,0,1848329.877,66193.6812,0,66100.24366,1062727.444,0,3275102.047,93022.50124,0,117124.669,1291858.072,0,4046078.807,114262.7008,0,144696.4487,1269683.88,0,3860875.322,102942.2224,0,138073.1748,1015979.386,0,2854903.198,49003.35571,0,102097.4614,908488.9658,0,1793346.106,49174.33845,0,64133.89795,870626.1718,0,1325422.169,38794.81059,0,47399.93922,890726.8895,0,2093274.32,47432.04824,0,74859.9811,0.456446182,0.389699685,0.266117803,0.15,0.208627248,0.460694332,0.59404039,0.580838053,0.419774886,0.203730703,0.1959048,0.299575447
1013110050,136 EAST   57 STREET,96107,102917,83386,,SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,722818.2,657706.2,270480.2,468601.2,49519.3,38612.4,40277.1,38273.8,39871.2,68913.1,134530,150508.4,75619.5006,52944.60724,49366.485,43708.94512,45656,56730.57091,56491.965,130372.47,71657.79091,26030.4,61799.64512,199233.2706,126203.9994,130709.6927,145154.815,142747.3548,147505.6,128039.429,132859.535,113705.33,124169.409,147505.6,142747.3548,120317.6294,0,0,0,0,0,0,0,0,0,0,0,0,41165.53,37457.3,15404.23,26687.51,2820.19,2199.03,2293.84,2179.75,2270.72,3924.7,7661.68,8571.67,5264.87,2959.16,3070.42,2828.03,3083.06,4649.53,4689.4,10000.13,4834.82,1884.19,3787.79,12945.44,8786.72,7305.56,9028.13,9235.96,9960.77,10493.87,11028.69,8721.69,8377.84,10677.09,8749.19,7817.8,0.933830174,188468.8741,0,674989.4454,13121.79873,0,38441.61404,171501.9268,0,614185.8951,9585.505262,0,34978.75697,181649.8594,0,252582.5722,11297.99105,0,14384.93478,174118.519,0,437593.9401,11265.71788,0,24921.6021,180380.1305,0,46242.61653,12180.72204,0,2633.578518,172543.8011,0,36057.4242,14141.36385,0,2053.520567,176822.1442,0,37611.97129,14678.02672,0,2142.057006,227927.2144,0,35741.22931,17483.00043,0,2035.516321,182869.3481,0,37232.92963,12338.38058,0,2120.466852,162053.153,0,64353.13215,11730.10229,0,3665.003283,191012.1605,0,125628.1733,11707.41021,0,7154.707966,298406.2725,0,140549.2853,19389.34002,0,8004.484086,0.374681346,0.28828406,0.25378447,0.234419245,0.236361679,0.307033452,0.298344428,0.534143089,0.365923584,0.15,0.302129316,0.623478984
1013130004,100 EAST   59 STREET,263221,278921,3163583,,SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,1177779,1095652,654694.7,248837.4,94695.3,29239.5,0,0,20027,127505.6,384144.9,884202.5,640279.8325,603542.5872,272198.4069,111607.74,157910.278,601617.699,633429.8253,618226.2603,603019.269,289822.878,366843.14,438413.6575,544612.7675,561540.8128,640563.4931,632443.86,653525.322,476468.901,489302.7747,493244.4397,476105.531,653525.322,632443.86,554225.4425,0,0,0,0,0,0,0,0,0,0,0,0,67076.19,62398.94,37285.8,14171.64,5393.03,1665.23,0,0,1140.57,7261.63,21877.6,50356.59,32705.91,21391.62,10306.64,4519.33,11448.07,52661.57,56069.8,50165.49,29072.49,15684.05,16322.84,23324.15,27819.17,19902.94,24254.57,25609.55,47378.81,41706.88,43312,40023.93,22953.79,35366.15,28140.86,29485.47,0.94371166,1118196.963,0,1111483.776,57118.22374,0,63300.58263,1099502.79,0,1033979.568,38970.15778,0,58886.60727,861384.0481,0,617843.0223,32615.81687,0,35187.04422,702170.1708,0,234830.7559,28432.97537,0,13373.94191,765761.2373,0,89365.05878,55515.61259,0,5089.465295,1017402.895,0,27593.65709,89056.60663,0,1571.496968,1059535.846,0,0,93787.76348,0,0,1048907.86,0,0,85112.80729,0,0,1018382.657,0,18899.71342,49097.80708,0,1076.369208,890248.6961,0,120328.5215,48176.669,0,6852.884904,943038.7939,0,362522.0214,41960.91215,0,20646.14622,936765.0931,0,834432.2093,49837.05417,0,47522.10116,0.540369509,0.518025222,0.298214032,0.15,0.194606051,0.55804209,0.564185831,0.556223624,0.558804013,0.307227891,0.367104886,0.441664707
1013160023,785 2 AVENUE,648702,672462,84546,SC-2 (Small General Service),SC-2 (Annual Power Service),72126,67433,80580,74540,76840,78902,49724,67122,71505,84351,85366,92484,3457939.8,3644204.2,2951356.5,2126801.7,2182502.6,3257189.9,4270555.4,4312762.4,3510770.3,2626205.8,2724456.9,3327811,1013925.487,527794.84,773243.7314,713484.885,808435.6014,1051746.775,1910804.987,1409947.157,827844.1448,1035306.501,423656.385,1037056.147,2134772.113,2215538.46,2443922.369,2400719.515,2480743.499,2128044.425,1985349.613,2115201.643,2186093.255,2480743.499,2400719.515,2133670.653,1827.29,1708.55,2041.17,1888.36,1946.55,1998.72,1260.52,1700.69,1811.58,2136.58,2162.26,2342.35,123663.34,130324.56,105546.84,76058.99,78050.97,116484.09,152724.22,154233.63,125552.67,93918.75,97432.42,119009.66,62126.76,25231.89,41216.64,39553.9,61982.36,97300.7,177263.24,122145.29,47085.25,64682,22241.02,58421.34,130804.94,105916.57,130269.75,133090.18,190197.37,196872.68,184178.67,183242.28,124338.32,154987.39,126032.43,120197.82,0.964667148,3037445.135,69577.58275,3335760.926,186114.8729,1762.726634,119293.9616,2646403.512,65050.39982,3515444.074,126514.6109,1648.182057,125719.8217,3103494.448,77732.87882,2847076.659,165427.2868,1969.049643,101817.5692,3004170.678,71906.28925,2051655.731,166544.0724,1821.638857,73371.609,3172963.024,74125.02369,2105388.56,243269.501,1877.772838,75293.20667,3067440.11,76114.16735,3142104.093,283779.3956,1928.099523,112368.3749,3758492.348,47967.10929,4119664.5,348671.1367,1215.982234,147328.0378,3400595.241,64750.38834,4160380.206,294597.3563,1640.599773,148784.1161,2907446.397,68978.52445,3386724.774,165366.6865,1747.571713,121116.5362,3391817.927,81370.63864,2533414.46,211907.8441,2061.088536,90600.33275,2724582.646,82349.7758,2628194.069,143034.5262,2085.861188,93989.85477,3058695.981,89216.27656,3210229.948,172308.0357,2259.588095,114804.7094,0.322014247,0.192391803,0.240349335,0.229106633,0.245786434,0.330759697,0.490433564,0.399968125,0.274671977,0.294451587,0.15,0.32707206
1013160030,793 2 AVENUE,134448,141408,83386,SC-4 (Large Volume Firm Service),,1049993.9,988600.1,1015489.1,254556,224247,196945,194219,202037,39655,275497,802771.1,984142.1,0,0,0,0,0,0,0,0,0,0,0,0,193234.7077,149468.3897,108869.5638,48159.615,75963.19886,265920.1853,455654.9684,477320.8484,336051.2003,142300.0988,101156.315,144722.3977,238959.4923,247593.3103,276817.0362,272904.485,282001.3012,203962.2147,163868.5316,158251.4516,185780.0997,282001.3012,272904.485,241269.6023,21558.21,20299.64,20850.86,5251.73,4630.4,4070.71,4014.82,4175.09,846.26,5681.02,16490.14,20208.25,0,0,0,0,0,0,0,0,0,0,0,0,13418.15,8325.55,6751.43,3108.41,5116.57,21733.15,37703.22,36525.52,22598.63,10265.27,6184.81,9398.07,16593.27,13791.22,17166.5,17614.33,18994.43,16669.45,13559.32,12109.71,12493.26,20343.05,16685.7,15667.7,0.95078072,410921.9125,998313.9558,0,28534.2795,20497.13042,0,377518.6089,939941.9145,0,21028.1985,19300.50633,0,366703.3831,965507.4573,0,22740.7067,19824.59568,0,305261.556,242026.9369,0,19702.78165,4993.243629,0,340345.745,213209.724,0,22924.27393,4402.495044,0,446755.1264,187251.5088,0,36512.45166,3870.352583,0,589030.9992,184659.6806,0,48739.43467,3817.213449,0,604289.8888,192092.8842,0,46241.43898,3969.595075,0,496147.1389,37703.20944,0,33364.69243,804.6076918,0,403417.5904,261937.2359,0,29101.80052,5401.404284,0,355649.7966,763259.2841,0,21744.83996,15678.50718,0,366993.7515,935703.334,0,23832.05084,19213.61448,0,0.447101575,0.37643618,0.282274686,0.15,0.212208749,0.565929231,0.73549263,0.751009521,0.643984369,0.33537504,0.270427468,0.374936262
1013170007,209 EAST   43 STREET,160300,177000,83386,SC-2 (Small General Service),SC-1 (General Service),55875,67769,83858,77687,75055,70190,53027,72692,58544,45131,42931,30817,998365.7,955804.8,593653.7,280483.6,43179.1,470.1,98.8,2744.4,5670,88850.2,410460.5,778694.7,194145.8358,149271.1229,76285.5975,43000.15802,29433.45,165996.0784,239160.3975,261370.3275,178264.6084,47717.25,43912.95802,106877.9208,137529.7642,143540.4771,163156.9025,161409.2419,166789.55,118373.2216,104785.0025,99026.8725,115192.4916,166789.55,161409.2419,141685.3792,1416.14,1717.06,2124.11,1967.98,1901.39,1778.31,1344.08,1841.61,1483.66,1144.31,1088.65,782.17,56858.35,54434.44,33809.42,15973.94,2459.11,26.77,5.63,156.3,322.91,5060.15,23376.31,44347.77,13490.88,8323.27,4739.43,2780.75,1987.41,13582.69,19811.7,20023.25,12006.48,3450.18,2691.43,6951.23,9556.72,8003.74,10136.51,10438.08,11262.01,9685.93,8680.24,7586.33,7758.45,12059.68,9892.81,9215.06,0.905649718,300381.9134,50603.17797,904169.6142,20873.05243,1282.526791,51493.74862,265184.7428,61374.97571,865624.3471,14786.55199,1555.054904,49298.53521,216851.0325,75945.97401,537642.3057,13472.39086,1923.699621,30619.49167,185123.3153,70357.2096,254019.8931,11971.62966,1782.300531,14466.79425,177709.3045,67973.53955,39105.13972,11999.33348,1721.993316,2227.092277,257538.9762,63567.55367,425.7459322,21073.21913,1610.525949,24.24424294,311494.0544,48023.88757,89.47819209,25803.71741,1217.265672,5.09880791,326393.6224,65833.48927,2485.465085,25004.60833,1667.853576,141.5530508,265769.3397,53020.35706,5135.033898,17900.10327,1343.67626,292.4433503,194268.0228,40872.8774,80467.15853,14046.50033,1036.344028,4582.723418,185949.9924,38880.44802,371733.4359,11396.9134,985.935565,21170.74855,225111.2824,27909.40734,705224.6351,14640.99597,708.3720395,40163.54537,0.585348563,0.509785551,0.31859673,0.210362919,0.15,0.583734174,0.695344079,0.725228519,0.607463948,0.22245099,0.213873405,0.429982708
1013180038,216 EAST   45 STREET,147626,156626,3163583,SC-2 (Small General Service),,10665,8862,11565,9055,9982,9145,8954,8460,9531,10527,10349,10986,0,0,0,0,0,0,0,0,0,0,0,0,490044.578,382992.0094,269198.3151,160448.73,205800.3477,500169.5055,856995.7244,900651.0794,723164.9355,368821.9477,370108.13,400702.493,803439.022,830357.7906,926697.4849,909209.47,939516.4523,779535.8945,717332.3756,706014.3206,721722.2645,939516.4523,909209.47,807693.407,272.32,226.71,295.09,231.59,255.04,233.87,229.04,216.54,243.63,268.83,264.33,280.45,0,0,0,0,0,0,0,0,0,0,0,0,25013.81,13568.22,10155.71,6463.05,14880.44,43743.62,75742.3,72949.1,34777.03,19900.85,16427.48,21280.53,41010.7,29416.99,34960.37,36623.96,67931.94,68176.32,63398.69,57184.31,34707.66,50694.3,40355.82,42895.03,0.942538276,1219157.802,10052.17071,0,62230.62782,256.6720233,0,1143628.629,8352.774201,0,40515.20572,213.6828525,0,1127177.565,10900.45516,0,42523.63226,278.1336198,0,1008193.796,8534.684088,0,40611.15612,218.2824393,0,1079504.922,9408.41707,0,78053.83787,240.3849619,0,1206171.321,8619.512533,0,105488.8273,220.4314266,0,1483864.493,8439.487722,0,131145.7088,215.8789667,0,1514343.636,7973.873814,0,122655.7199,204.0972383,0,1361861.49,8983.332308,0,65491.97991,229.6306002,0,1233159.02,9922.10043,0,66538.63097,253.3825647,0,1205805.805,9754.328617,0,53520.43368,249.1411425,0,1138959.388,10354.7255,0,60487.92168,264.3348595,0,0.378856429,0.315648471,0.225101815,0.15,0.179688578,0.390847382,0.544356494,0.560571653,0.500499233,0.281901034,0.28930121,0.331598686
1013190012,227 EAST   45 STREET,151617,151617,3163581,SC-2 (Small General Service),,2753.9,746.7,637.4,298.7,97.5,93.1,12.9,87.1,13.8,140.8,290.9,454.6,0,0,0,0,0,0,0,0,0,0,0,0,438751.2142,404077.3976,410151.357,170831.1323,391924.94,560461.0485,40732.794,406877.499,391435.2435,298491.84,289495.7323,385647.7792,129566.9858,135189.2024,151446.143,165461.7677,170977.16,20157.05145,160416.806,65490.401,63978.55645,170977.16,165461.7677,132095.7208,72.17,21.39,18.63,10.06,4.97,4.86,2.83,4.7,2.85,6.06,9.86,14,0,0,0,0,0,0,0,0,0,0,0,0,25844.29,17382.99,18900.12,8373.48,24519.95,42742.21,3178.65,28686.52,22781.03,18885.46,15261.12,23638.02,7632.04,5815.7,6978.76,8110.29,10696.82,1537.23,12518.38,4617.34,3723.47,10817.66,8722.52,8096.72,1,568318.2,2753.9,0,33476.33,72.17,0,539266.6,746.7,0,23198.69,21.39,0,561597.5,637.4,0,25878.88,18.63,0,336292.9,298.7,0,16483.77,10.06,0,562902.1,97.5,0,35216.77,4.97,0,580618.1,93.1,0,44279.44,4.86,0,201149.6,12.9,0,15697.03,2.83,0,472367.9,87.1,0,33303.86,4.7,0,455413.7999,13.8,0,26504.5,2.85,0,469469,140.8,0,29703.12,6.06,0,454957.5,290.9,0,23983.64,9.86,0,517743.5,454.6,0,31734.74,14,0,0.772016828,0.74930915,0.730329741,0.507983167,0.696257733,0.96528346,0.2025,0.861357215,0.859515552,0.635807348,0.636313793,0.744862619
1013340001,768 2 AVENUE,198355,207887,83386,,SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,1093868.1,1059206.8,1241169,452477.3,24928.3,97904.8,473835.1,675653,465838.7,187011.6,286295.2,286295.2,302339.4776,258489.2595,185360.0647,64199.57906,22862.595,147875.4617,315688.1783,310564.7933,282245.6867,151039.395,263204.279,265909.4126,99611.02242,104708.1405,120728.0353,125375.521,129554.705,87037.43831,47709.62175,49037.90675,52200.71331,129554.705,125375.521,101345.7874,0,0,0,0,0,0,0,0,0,0,0,0,62297.35,60323.34,70686.34,25769.23,1419.7,5575.82,26985.58,38479.4,26530.18,10650.58,16304.92,16304.92,20998.01,14402.08,11503.86,4153.41,1546.15,12107.63,26147.6,23792.12,19001.56,10908.88,16090.83,17270.24,6918.16,5833.96,7492.65,8111.2,8761.54,7126.38,3951.66,3756.76,3514.3,9357.14,7664.76,6582.19,0.954148167,383520.3328,0,1043712.243,26636.16244,0,59440.90231,346544.1335,0,1010640.227,19308.18047,0,57557.40429,292053.3996,0,1184259.126,18125.4852,0,67445.24175,180882.7342,0,431730.3864,11702.25515,0,24587.66357,145428.6874,0,23785.29175,9835.06352,0,1354.604153,224141.713,0,93415.68546,18352.09539,0,5320.158433,346735.3448,0,452108.8921,28719.15376,0,25748.24169,343114.2571,0,644673.0715,26285.71336,0,36715.04898,319111.4195,0,444479.1417,21483.46655,0,25313.72262,267728.3462,0,178436.7754,19336.78584,0,10162.23138,370762.7039,0,273168.0403,22666.35266,0,15557.30953,350415.8759,0,273168.0403,22758.75236,0,15557.30953,0.752180872,0.711704598,0.605577495,0.338649849,0.15,0.629490597,0.868712409,0.863633096,0.843919046,0.538284287,0.67734936,0.72404533
